label,area,centroid-0,centroid-1,mean_intensity,z
1,1045.0,10.62488038277512,111.5244019138756,434.1464114832536,14
2,6347.0,99.79265794863716,75.54970852371198,404.7717031668505,14
3,1250.0,189.7432,45.648,568.5368,14
4,649.0,197.24807395993835,120.33898305084746,392.0862865947612,14
5,1114.0,153.46858168761221,137.56552962298025,350.0700179533214,14
6,42.0,62.285714285714285,146.5952380952381,322.14285714285717,14
1,1138.0,11.310193321616872,110.9244288224956,447.82776801405976,15
2,7007.0,98.78892536035393,76.01098901098901,404.97902097902096,15
3,1267.0,189.36385161799527,44.835043409629044,572.8239936858721,15
4,691.0,197.0767004341534,120.63820549927641,397.5383502170767,15
5,1293.0,153.30549110595516,136.67053364269142,362.80742459396754,15
6,102.0,64.66666666666667,145.9607843137255,335.20588235294116,15
1,1193.0,11.671416596814753,110.32942162615255,459.1173512154233,16
2,7535.0,98.09940278699403,76.93218314532183,402.278301260783,16
3,1293.0,188.90332559938128,45.406032482598604,567.1368909512761,16
4,700.0,197.15142857142857,120.78857142857143,409.21714285714285,16
5,1402.0,153.25820256776035,136.20827389443653,375.9194008559201,16
6,171.0,64.84210526315789,145.5438596491228,346.7953216374269,16
1,1254.0,12.053429027113237,110.06778309409889,467.4306220095694,17
2,7989.0,97.51232945299788,76.81149079984979,400.5811741144073,17
3,1378.0,188.99927431059507,45.763425253991294,570.3026124818578,17
4,749.0,197.0,121.0520694259012,414.65687583444594,17
5,1577.0,153.15979708306912,135.30057070386812,382.1192136968928,17
6,216.0,64.73611111111111,145.23611111111111,362.2083333333333,17
1,1277.0,12.234142521534848,110.08457321848081,476.89036805011744,18
2,8191.0,97.48260285679405,76.98266389940179,399.41020632401415,18
3,1444.0,188.946675900277,45.483379501385045,564.5131578947369,18
4,755.0,197.0794701986755,121.26622516556291,415.97880794701985,18
5,1673.0,152.68798565451286,134.64494919306634,386.38673042438734,18
6,244.0,64.77049180327869,144.9672131147541,390.4303278688525,18
1,1306.0,12.558192955589586,109.9624808575804,473.69984686064316,19
2,8322.0,97.04818553232396,77.25618841624609,396.3284066330209,19
3,1509.0,189.20742213386347,45.63088137839629,566.3465871438038,19
4,738.0,197.27371273712737,121.19918699186992,418.4878048780488,19
5,1794.0,152.84113712374582,133.9509476031215,396.3528428093646,19
6,245.0,65.2,145.0081632653061,412.0122448979592,19
1,1309.0,12.517188693659282,110.32467532467533,467.707410236822,20
2,8007.0,97.24790808042962,78.00562008242788,386.8012988634944,20
3,1533.0,189.38486627527723,46.18917155903457,559.4957599478147,20
4,705.0,197.47943262411349,121.10212765957446,417.8468085106383,20
5,1854.0,152.75080906148867,133.5663430420712,397.60086299892123,20
6,250.0,65.228,144.96,421.972,20
1,1302.0,12.52073732718894,110.47542242703533,463.2035330261137,21
2,8123.0,96.09873199556814,77.78850178505478,384.17284254585746,21
3,1535.0,189.54788273615634,46.89055374592834,546.314657980456,21
4,662.0,197.62235649546827,121.34592145015105,409.5498489425982,21
5,1865.0,152.87024128686326,133.33190348525468,400.801072386059,21
6,248.0,65.43548387096774,144.96774193548387,416.6008064516129,21
1,1248.0,12.565705128205128,110.30929487179488,456.9959935897436,22
2,8596.0,94.72952536063285,78.70404839460214,387.0068636575151,22
3,1399.0,189.42744817726947,47.930664760543245,529.385275196569,22
4,584.0,197.86986301369862,121.53424657534246,403.47089041095893,22
5,1828.0,152.98960612691465,133.09463894967178,396.2964989059081,22
6,237.0,65.63291139240506,145.0084388185654,407.7679324894515,22
1,1203.0,12.679966749792186,110.58520365752285,456.14796342477143,23
2,7119.0,95.50877932293861,79.91487568478719,370.34134007585334,23
3,1166.0,188.67838765008577,48.48284734133791,514.2735849056604,23
4,489.0,197.9918200408998,122.25766871165644,386.02249488752557,23
5,1791.0,153.36571747627025,132.81630374092686,392.79899497487435,23
6,223.0,65.87443946188341,145.05829596412556,384.47982062780267,23
1,1149.0,12.679721496953873,111.14882506527415,455.72410791993036,24
2,6276.0,97.32568514977693,81.51067558954749,367.7468132568515,24
3,975.0,188.63384615384615,48.72923076923077,489.82666666666665,24
4,387.0,198.6046511627907,122.23514211886305,368.2041343669251,24
5,1711.0,153.62010520163648,132.56984219754528,387.9246054938632,24
6,190.0,66.94736842105263,145.1578947368421,361.96315789473687,24
1,1065.0,12.286384976525822,112.50234741784037,455.69577464788733,25
2,4989.0,98.16576468230106,84.32411304870716,361.5025055121267,25
3,716.0,188.03212290502793,49.55865921787709,445.4581005586592,25
4,256.0,199.48046875,122.25,352.4375,25
5,1578.0,153.60963244613436,132.53738910012675,374.8548795944233,25
6,137.0,67.5912408759124,145.75182481751824,337.3138686131387,25
1,960.0,12.082291666666666,113.3125,440.90416666666664,26
2,3377.0,105.23304708320995,88.89546935149541,361.492448919159,26
3,191.0,186.81675392670158,45.25130890052356,405.9214659685864,26
4,103.0,200.44660194174756,122.59223300970874,320.28155339805824,26
5,1422.0,154.28410689170184,132.20745428973277,364.7208157524613,26
6,79.0,67.56962025316456,146.26582278481013,325.4810126582278,26
1,771.0,11.702983138780803,116.18547341115435,431.0129701686122,27
2,2446.0,113.4693376941946,93.41659852820932,365.27023712183154,27
3,53.0,186.1509433962264,41.43396226415094,345.8679245283019,27
5,1258.0,154.724960254372,132.40699523052464,343.51033386327504,27
6,10.0,68.5,148.0,299.2,27
1,667.0,11.257871064467766,117.41829085457272,404.71214392803597,28
2,1865.0,118.72600536193029,95.21340482573727,355.73994638069706,28
5,1119.0,154.4289544235925,132.85254691689008,316.92761394101876,28
1,444.0,11.265765765765765,119.66216216216216,374.1193693693694,29
2,1202.0,116.18053244592346,99.34775374376039,355.06905158069884,29
5,835.0,152.12335329341317,132.6239520958084,300.4383233532934,29
1,172.0,9.005813953488373,122.96511627906976,343.15697674418607,30
2,616.0,114.83116883116882,103.20454545454545,348.3376623376623,30
5,512.0,153.560546875,132.224609375,281.287109375,30
1,55.0,10.727272727272727,125.18181818181819,297.72727272727275,31
2,458.0,113.78384279475982,104.06113537117903,328.6113537117904,31
5,444.0,153.3716216216216,132.79954954954954,248.24324324324326,31
1,1.0,14.0,126.0,248.0,32
2,298.0,113.26845637583892,106.02684563758389,305.9228187919463,32
5,308.0,153.71753246753246,132.26623376623377,226.38311688311688,32
5,77.0,152.5064935064935,132.55844155844156,202.35064935064935,33
